InstanceID,"_id","_index","_score","_type",achivedMakespan,approximation,bigJobs,estimatedOptimum,fptas,jobs,machines,milliseconds,shelvesAlgo,smallJobs
"1,677,349,596,652",CegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",38,TwoApproximation,32,"25.457",DoubleCompressionApproach,32,68,"14,992",KilianApproach,0
"1,677,349,611,655",CugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",67,TwoApproximation,40,"45.328",DoubleCompressionApproach,44,56,"6,108",KilianApproach,4
"1,677,349,617,775","C-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",53,TwoApproximation,38,"38.568",DoubleCompressionApproach,38,60,"8,293",KilianApproach,0
"1,677,349,626,079",DOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",59,TwoApproximation,41,"39.598",DoubleCompressionApproach,41,60,"8,437",KilianApproach,0
"1,677,349,635,771",DegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",66,TwoApproximation,45,"44.365",DoubleCompressionApproach,46,58,"6,786",KilianApproach,1
"1,677,349,642,569",DugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",77,TwoApproximation,39,"51.145",DoubleCompressionApproach,43,50,"5,588",KilianApproach,4
"1,677,349,648,171","D-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",49,TwoApproximation,42,"32.556",DoubleCompressionApproach,42,68,"12,174",KilianApproach,0
"1,677,349,660,356",EOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",48,TwoApproximation,42,"32.183",DoubleCompressionApproach,42,66,"9,992",KilianApproach,0
"1,677,349,670,360",EegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",71,TwoApproximation,47,"47.145",DoubleCompressionApproach,48,64,"8,182",KilianApproach,1
"1,677,349,678,555",EugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,32,"33.68",DoubleCompressionApproach,32,58,"7,445",KilianApproach,0
"1,677,349,686,011","E-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",72,TwoApproximation,40,"48.503",DoubleCompressionApproach,44,54,"6,941",KilianApproach,4
"1,677,349,692,964",FOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",70,TwoApproximation,39,"46.785",DoubleCompressionApproach,42,51,"5,562",KilianApproach,3
"1,677,349,698,532",FegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",69,TwoApproximation,36,"46.639",DoubleCompressionApproach,40,50,"4,970",KilianApproach,4
"1,677,349,703,512",FugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",43,TwoApproximation,31,"29.261",DoubleCompressionApproach,31,51,"5,460",KilianApproach,0
"1,677,349,710,239","F-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",60,TwoApproximation,45,"40.443",DoubleCompressionApproach,45,66,"11,823",KilianApproach,0
"1,677,349,722,074",GOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",73,TwoApproximation,45,"48.324",DoubleCompressionApproach,49,56,"5,283",KilianApproach,4
"1,677,349,727,369",GegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,33,"35.688",DoubleCompressionApproach,33,55,"7,027",KilianApproach,0
"1,677,349,734,400",GugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",49,TwoApproximation,39,"36.918",DoubleCompressionApproach,39,61,"11,901",KilianApproach,0
"1,677,349,746,312","G-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",49,TwoApproximation,36,"33.772",DoubleCompressionApproach,36,65,"9,322",KilianApproach,0
"1,677,349,755,640",HOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",71,TwoApproximation,45,"47.573",DoubleCompressionApproach,46,60,"8,636",KilianApproach,1
"1,677,349,764,288",HegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",59,TwoApproximation,42,"38.769",DoubleCompressionApproach,42,61,"8,468",KilianApproach,0
"1,677,349,772,767",HugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",73,TwoApproximation,37,"48.815",DoubleCompressionApproach,41,51,"4,694",KilianApproach,4
"1,677,349,837,472","H-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",43,TwoApproximation,30,"28.01",DoubleCompressionApproach,30,55,"7,066",KilianApproach,0
"1,677,349,844,546",IOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",53,TwoApproximation,32,"34.985",DoubleCompressionApproach,32,53,"4,604",KilianApproach,0
"1,677,349,850,770",IegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",34,TwoApproximation,30,"23.957",DoubleCompressionApproach,30,68,"12,451",KilianApproach,0
"1,677,349,863,231",IugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",69,TwoApproximation,41,"46.198",DoubleCompressionApproach,41,54,"7,055",KilianApproach,0
"1,677,349,870,299","I-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,34,"35.858",DoubleCompressionApproach,34,54,"6,077",KilianApproach,0
"1,677,349,876,386",JOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",49,TwoApproximation,38,"32.889",DoubleCompressionApproach,38,67,"12,274",KilianApproach,0
"1,677,349,888,670",JegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",47,TwoApproximation,32,"31.421",DoubleCompressionApproach,32,53,"4,291",KilianApproach,0
"1,677,349,892,971",JugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",47,TwoApproximation,33,"31.7",DoubleCompressionApproach,33,63,"10,432",KilianApproach,0
"1,677,349,903,408","J-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",67,TwoApproximation,47,"44.797",DoubleCompressionApproach,47,67,"11,727",KilianApproach,0
"1,677,349,915,142",KOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",48,TwoApproximation,35,"33.795",DoubleCompressionApproach,35,64,"10,243",KilianApproach,0
"1,677,349,925,394",KegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",63,TwoApproximation,36,"42.536",DoubleCompressionApproach,36,56,"6,110",KilianApproach,0
"1,677,349,931,515",KugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",68,TwoApproximation,43,"45.553",DoubleCompressionApproach,45,60,"6,455",KilianApproach,2
"1,677,349,939,278","K-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",44,TwoApproximation,32,"30.564",DoubleCompressionApproach,32,54,"6,501",KilianApproach,0
"1,677,349,945,789",LOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",43,TwoApproximation,33,"29.33",DoubleCompressionApproach,33,68,"12,522",KilianApproach,0
"1,677,349,958,317",LegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,30,"34.242",DoubleCompressionApproach,30,58,"7,085",KilianApproach,0
"1,677,349,965,411",LugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",52,TwoApproximation,38,"35.73",DoubleCompressionApproach,38,64,"8,629",KilianApproach,0
"1,677,349,974,050","L-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",70,TwoApproximation,46,"46.892",DoubleCompressionApproach,48,61,"10,755",KilianApproach,2
"1,677,349,984,817",MOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",44,TwoApproximation,36,"29.866",DoubleCompressionApproach,36,69,"12,653",KilianApproach,0
"1,677,349,997,476",MegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",61,TwoApproximation,38,"40.645",DoubleCompressionApproach,39,56,"7,711",KilianApproach,1
"1,677,350,005,197",MugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",52,TwoApproximation,33,"35.867",DoubleCompressionApproach,33,50,"4,550",KilianApproach,0
"1,677,350,009,757","M-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",65,TwoApproximation,41,"43.063",DoubleCompressionApproach,41,50,"4,700",KilianApproach,0
"1,677,350,014,469",NOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",70,TwoApproximation,41,"46.87",DoubleCompressionApproach,43,53,"7,077",KilianApproach,2
"1,677,350,022,801",NegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",80,TwoApproximation,44,"53.43",DoubleCompressionApproach,49,52,"4,592",KilianApproach,5
"1,677,350,027,406",NugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",48,TwoApproximation,37,"32.342",DoubleCompressionApproach,37,60,"8,183",KilianApproach,0
"1,677,350,035,594","N-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",44,TwoApproximation,30,30,DoubleCompressionApproach,30,62,"47,612",KilianApproach,0
"1,677,350,083,211",OOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",63,TwoApproximation,36,"42.228",DoubleCompressionApproach,38,51,"3,922",KilianApproach,2
"1,677,350,087,137",OegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",41,TwoApproximation,34,"27.632",DoubleCompressionApproach,34,69,"12,845",KilianApproach,0
"1,677,350,099,992",OugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",40,TwoApproximation,34,"27.581",DoubleCompressionApproach,34,69,"17,283",KilianApproach,0
"1,677,350,117,286","O-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",47,TwoApproximation,40,"31.589",DoubleCompressionApproach,40,65,"9,060",KilianApproach,0
"1,677,350,126,357",POgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",42,TwoApproximation,32,"28.519",DoubleCompressionApproach,32,66,"11,655",KilianApproach,0
"1,677,350,138,023",PegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,35,"35.402",DoubleCompressionApproach,35,63,"10,279",KilianApproach,0
"1,677,350,148,312",PugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",37,TwoApproximation,32,"24.994",DoubleCompressionApproach,32,66,"12,998",KilianApproach,0
"1,677,350,162,673","P-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",73,TwoApproximation,43,"49.329",DoubleCompressionApproach,45,51,"4,716",KilianApproach,2
"1,677,350,167,402",QOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,45,"34.759",DoubleCompressionApproach,45,66,"12,482",KilianApproach,0
"1,677,350,179,895",QegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",57,TwoApproximation,35,"38.512",DoubleCompressionApproach,35,53,"4,814",KilianApproach,0
"1,677,350,184,714",QugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",36,TwoApproximation,31,"25.197",DoubleCompressionApproach,31,62,"9,129",KilianApproach,0
"1,677,350,193,851","Q-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",47,TwoApproximation,32,"32.372",DoubleCompressionApproach,32,51,"5,317",KilianApproach,0
"1,677,350,199,178",ROgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",66,TwoApproximation,45,"44.587",DoubleCompressionApproach,46,64,"10,364",KilianApproach,1
"1,677,350,269,551",RegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,36,"34.925",DoubleCompressionApproach,36,64,"9,925",KilianApproach,0
"1,677,350,279,486",RugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",67,TwoApproximation,47,"44.409",DoubleCompressionApproach,47,63,"11,084",KilianApproach,0
"1,677,350,290,583","R-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",52,TwoApproximation,37,"34.899",DoubleCompressionApproach,37,65,"9,220",KilianApproach,0
"1,677,350,299,814",SOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",91,TwoApproximation,47,"60.235",DoubleCompressionApproach,49,50,"4,653",KilianApproach,2
"1,677,350,305,689",SegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",65,TwoApproximation,33,"43.361",DoubleCompressionApproach,33,50,"4,130",KilianApproach,0
"1,677,350,309,830",SugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",47,TwoApproximation,32,"31.641",DoubleCompressionApproach,32,64,"8,502",KilianApproach,0
"1,677,350,318,342","S-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",70,TwoApproximation,44,"48.086",DoubleCompressionApproach,47,59,"9,026",KilianApproach,3
"1,677,350,327,380",TOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",60,TwoApproximation,37,"40.864",DoubleCompressionApproach,37,53,"5,384",KilianApproach,0
"1,677,350,332,774",TegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",69,TwoApproximation,44,"45.405",DoubleCompressionApproach,45,55,"6,998",KilianApproach,1
"1,677,350,339,778",TugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",60,TwoApproximation,42,"40.111",DoubleCompressionApproach,43,64,"7,581",KilianApproach,1
"1,677,350,347,366","T-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",71,TwoApproximation,44,"47.816",DoubleCompressionApproach,48,59,"8,245",KilianApproach,4
"1,677,350,355,623",UOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",75,TwoApproximation,47,"49.551",DoubleCompressionApproach,49,60,"8,297",KilianApproach,2
"1,677,350,363,932",UegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",46,TwoApproximation,31,"30.95",DoubleCompressionApproach,31,58,"9,400",KilianApproach,0
"1,677,350,373,342",UugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",78,TwoApproximation,43,"52.457",DoubleCompressionApproach,45,51,"5,182",KilianApproach,2
"1,677,350,379,793","U-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",67,TwoApproximation,47,"44.206",DoubleCompressionApproach,48,67,"13,377",KilianApproach,1
"1,677,350,393,177",VOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",61,TwoApproximation,46,"40.243",DoubleCompressionApproach,47,65,"10,413",KilianApproach,1
"1,677,350,403,601",VegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",77,TwoApproximation,43,"51.763",DoubleCompressionApproach,45,50,"4,082",KilianApproach,2
"1,677,350,407,695",VugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",75,TwoApproximation,45,"50.559",DoubleCompressionApproach,47,52,"5,225",KilianApproach,2
"1,677,350,412,932","V-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",55,TwoApproximation,37,"37.314",DoubleCompressionApproach,37,53,"5,018",KilianApproach,0
"1,677,350,417,955",WOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",61,TwoApproximation,35,"40.644",DoubleCompressionApproach,36,53,"6,864",KilianApproach,1
"1,677,350,424,825",WegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",74,TwoApproximation,42,"49.642",DoubleCompressionApproach,42,50,"4,604",KilianApproach,0
"1,677,350,429,441",WugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",65,TwoApproximation,43,"43.363",DoubleCompressionApproach,44,59,"9,673",KilianApproach,1
"1,677,350,439,126","W-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",66,TwoApproximation,39,"44.285",DoubleCompressionApproach,41,53,"5,675",KilianApproach,2
"1,677,350,444,812",XOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",59,TwoApproximation,37,"38.971",DoubleCompressionApproach,37,61,"8,922",KilianApproach,0
"1,677,350,514,983",XegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",39,TwoApproximation,30,"26.518",DoubleCompressionApproach,30,60,"11,490",KilianApproach,0
"1,677,350,526,485",XugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",73,TwoApproximation,44,"48.996",DoubleCompressionApproach,48,56,"6,131",KilianApproach,4
"1,677,350,532,628","X-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",50,TwoApproximation,39,"34.36",DoubleCompressionApproach,39,68,"10,966",KilianApproach,0
"1,677,350,543,600",YOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",61,TwoApproximation,36,"40.723",DoubleCompressionApproach,37,52,"5,486",KilianApproach,1
"1,677,350,549,097",YegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",61,TwoApproximation,47,"40.344",DoubleCompressionApproach,47,67,"11,986",KilianApproach,0
"1,677,350,561,095",YugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",49,TwoApproximation,37,"32.305",DoubleCompressionApproach,37,67,"12,115",KilianApproach,0
"1,677,350,573,220","Y-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",62,TwoApproximation,34,"41.733",DoubleCompressionApproach,34,53,"5,211",KilianApproach,0
"1,677,350,578,442",ZOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",77,TwoApproximation,47,"51.551",DoubleCompressionApproach,48,54,"5,598",KilianApproach,1
"1,677,350,584,052",ZegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",57,TwoApproximation,45,"37.649",DoubleCompressionApproach,45,69,"15,032",KilianApproach,0
"1,677,350,599,095",ZugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",68,TwoApproximation,47,"45.593",DoubleCompressionApproach,48,58,"7,118",KilianApproach,1
"1,677,350,607,412","Z-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",52,TwoApproximation,39,"35.805",DoubleCompressionApproach,39,65,"8,745",KilianApproach,0
"1,677,350,616,167",aOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",49,TwoApproximation,31,"32.161",DoubleCompressionApproach,31,54,"6,355",KilianApproach,0
"1,677,350,622,530",aegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",69,TwoApproximation,45,"46.633",DoubleCompressionApproach,46,62,"12,350",KilianApproach,1
"1,677,350,634,893",augsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",58,TwoApproximation,43,"38.861",DoubleCompressionApproach,43,63,"9,840",KilianApproach,0
"1,677,350,644,744","a-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,33,"33.599",DoubleCompressionApproach,33,58,"7,830",KilianApproach,0
"1,677,350,652,583",bOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",49,TwoApproximation,32,"33.444",DoubleCompressionApproach,32,56,"4,930",KilianApproach,0
"1,677,350,657,522",begsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",53,TwoApproximation,35,"35.206",DoubleCompressionApproach,35,59,"8,981",KilianApproach,0
"1,677,350,666,508",bugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",43,TwoApproximation,32,"28.082",DoubleCompressionApproach,32,68,"12,178",KilianApproach,0
"1,677,350,678,699","b-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",33,TwoApproximation,30,"21.857",DoubleCompressionApproach,30,69,"13,477",KilianApproach,0
"1,677,350,692,181",cOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",55,TwoApproximation,40,"36.762",DoubleCompressionApproach,40,62,"12,743",KilianApproach,0
"1,677,350,706,186",cegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",60,TwoApproximation,39,"40.39",DoubleCompressionApproach,39,56,"6,427",KilianApproach,0
"1,677,350,712,624",cugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",59,TwoApproximation,42,"38.729",DoubleCompressionApproach,42,65,"8,340",KilianApproach,0
"1,677,350,720,970","c-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",75,TwoApproximation,37,"50.549",DoubleCompressionApproach,39,50,"4,514",KilianApproach,2
"1,677,350,785,494",dOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",43,TwoApproximation,33,"28.879",DoubleCompressionApproach,33,65,"10,063",KilianApproach,0
"1,677,350,795,568",degsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,33,"34.661",DoubleCompressionApproach,33,62,"14,085",KilianApproach,0
"1,677,350,809,663",dugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",66,TwoApproximation,35,"45.09",DoubleCompressionApproach,36,51,"4,462",KilianApproach,1
"1,677,350,814,130","d-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",79,TwoApproximation,47,"52.118",DoubleCompressionApproach,49,53,"5,052",KilianApproach,2
"1,677,350,819,195",eOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",47,TwoApproximation,32,"31.918",DoubleCompressionApproach,32,51,"4,279",KilianApproach,0
"1,677,350,823,482",eegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",60,TwoApproximation,35,"40.15",DoubleCompressionApproach,35,53,"5,546",KilianApproach,0
"1,677,350,829,040",eugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",51,TwoApproximation,42,"35.232",DoubleCompressionApproach,42,65,"13,816",KilianApproach,0
"1,677,350,844,053","e-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",75,TwoApproximation,43,"50.595",DoubleCompressionApproach,47,54,"6,347",KilianApproach,4
"1,677,350,850,413",fOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",69,TwoApproximation,43,"46.44",DoubleCompressionApproach,49,57,"6,851",KilianApproach,6
"1,677,350,857,275",fegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",43,TwoApproximation,33,"28.817",DoubleCompressionApproach,33,57,"6,146",KilianApproach,0
"1,677,350,863,428",fugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",73,TwoApproximation,44,"49.198",DoubleCompressionApproach,49,57,"6,947",KilianApproach,5
"1,677,350,870,392","f-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",59,TwoApproximation,34,"39.627",DoubleCompressionApproach,34,51,"4,834",KilianApproach,0
"1,677,350,875,241",gOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",73,TwoApproximation,47,"49.218",DoubleCompressionApproach,48,65,"10,445",KilianApproach,1
"1,677,350,885,700",gegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",47,TwoApproximation,37,"31.988",DoubleCompressionApproach,37,63,"13,746",KilianApproach,0
"1,677,350,899,451",gugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",75,TwoApproximation,43,"49.968",DoubleCompressionApproach,47,57,"6,580",KilianApproach,4
"1,677,350,906,043","g-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",55,TwoApproximation,40,"37.33",DoubleCompressionApproach,40,65,"9,690",KilianApproach,0
"1,677,350,915,744",hOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",87,TwoApproximation,46,"58.633",DoubleCompressionApproach,47,53,"5,386",KilianApproach,1
"1,677,350,922,332",hegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",53,TwoApproximation,43,"35.82",DoubleCompressionApproach,43,66,"10,910",KilianApproach,0
"1,677,350,933,247",hugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",41,TwoApproximation,32,"27.869",DoubleCompressionApproach,32,65,"9,077",KilianApproach,0
"1,677,350,942,333","h-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",59,TwoApproximation,38,"39.597",DoubleCompressionApproach,38,57,"5,471",KilianApproach,0
"1,677,350,947,809",iOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",49,TwoApproximation,34,"34.559",DoubleCompressionApproach,34,61,"8,273",KilianApproach,0
"1,677,350,956,092",iegsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",59,TwoApproximation,44,"38.841",DoubleCompressionApproach,44,65,"10,277",KilianApproach,0
"1,677,350,966,380",iugsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",47,TwoApproximation,31,"31.838",DoubleCompressionApproach,31,57,"5,646",KilianApproach,0
"1,677,351,032,036","i-gsioYBidAx9Qr1Ly1f","radix-testdata-2023-02-25",1,"_doc",63,TwoApproximation,37,"42.111",DoubleCompressionApproach,40,52,"4,755",KilianApproach,3
"1,677,351,036,803",jOgsioYBidAx9Qr1Ly1f,"radix-testdata-2023-02-25",1,"_doc",55,TwoApproximation,44,"37.483",DoubleCompressionApproach,44,67,"13,045",KilianApproach,0
